id_bayar,nis_santri,nama_santri,tingkat,jurusan,kamar_asrama,tgl_bayar,kode_pos_biaya,nama_pos_biaya,nominal_tagihan,nominal_dibayar,status_bayar,metode_bayar,nama_wali,kategori_beasiswa
BYR-PSN-20253354,NIS-25210,Fikri Maulana,Persiapan,MAT,Gedung Ali bin Abi Thalib Kamar 166,2025-12-24 15:07:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,75000,Tunggakan Sebagian,Virtual Account Bank Syariah,H. Ibrahim Wijaya,Reguler (Mandiri)
BYR-PSN-20253355,NIS-25698,Ibrahim Lestari,SMK,RPL,Gedung Umar bin Khattab Kamar 193,2025-09-12 10:11:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Virtual Account Bank Syariah,H. Zaid Utami,Reguler (Mandiri)
BYR-PSN-20253356,NIS-24800,Ilham Kusuma,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 247,2025-10-04 11:52:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Transfer Bank Muamalat,H. Rafi Kusuma,Reguler (Mandiri)
BYR-PSN-20253357,NIS-24134,Rizky Wijaya,SMK,TKJ,Gedung Umar bin Khattab Kamar 251,2025-08-11 08:36:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Virtual Account BSI,H. Hasan Nugroho,Reguler (Mandiri)
BYR-PSN-20253358,NIS-24481,Farhan Santoso,SMK,DKV,Gedung Ali bin Abi Thalib Kamar 118,2025-11-30 15:09:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,0,Lunas Beasiswa Penuh,Transfer Bank Muamalat,H. Ahmad Santoso,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253359,NIS-25825,Ibrahim Saputra,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 151,2025-12-06 17:00:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,QRIS Pendidikan,H. Umar Lestari,Reguler (Mandiri)
BYR-PSN-20253360,NIS-24009,Ilham Nugroho,SMK,TKJ,Gedung Umar bin Khattab Kamar 136,2025-11-07 12:24:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,0,Lunas Beasiswa Penuh,Transfer Bank Muamalat,H. Harun Santoso,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253361,NIS-25232,Danang Utami,SMK,RPL,Gedung Utsman bin Affan Kamar 248,2025-12-11 20:13:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,Transfer Bank Muamalat,H. Hasan Santoso,Reguler (Mandiri)
BYR-PSN-20253362,NIS-23429,Ilham Kusuma,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 250,2025-08-15 07:48:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Tunai Bendahara,H. Harun Suryono,Reguler (Mandiri)
BYR-PSN-20253363,NIS-23844,Muhammad Kusuma,SMP,SMP-IT,Gedung Abu Bakar Ash-Shiddiq Kamar 159,2025-08-23 08:58:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,0,Lunas Beasiswa Penuh,Tunai Bendahara,H. Umar Hakim,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253364,NIS-23459,Fikri Hidayat,SMK,DKV,Gedung Ali bin Abi Thalib Kamar 220,2025-07-07 17:50:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,75000,Lunas (Potongan 50%),QRIS Pendidikan,H. Hasan Ramadhan,Beasiswa Prestasi 50%
BYR-PSN-20253365,NIS-23351,Rizky Hakim,SMK,TKJ,Gedung Abu Bakar Ash-Shiddiq Kamar 267,2025-02-23 15:07:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Tunai Bendahara,H. Taufiq Nugroho,Reguler (Mandiri)
BYR-PSN-20253366,NIS-24355,Ibrahim Pratama,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 180,2025-10-25 08:01:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Tunai Bendahara,H. Muhammad Santoso,Reguler (Mandiri)
BYR-PSN-20253367,NIS-23503,Ahmad Ramadhan,SMK,TKJ,Gedung Umar bin Khattab Kamar 236,2025-10-04 17:34:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,200000,Lunas,Transfer Bank Muamalat,H. Danang Wijaya,Reguler (Mandiri)
BYR-PSN-20253368,NIS-25444,Rafi Ramadhan,Persiapan,MAT,Gedung Ali bin Abi Thalib Kamar 226,2025-09-28 08:53:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,0,Lunas Beasiswa Penuh,Virtual Account BSI,H. Harun Saputra,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253369,NIS-23706,Rafi Firmansyah,SMK,TKJ,Gedung Umar bin Khattab Kamar 127,2025-04-19 09:31:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Virtual Account Bank Syariah,H. Ahmad Ramadhan,Reguler (Mandiri)
BYR-PSN-20253370,NIS-24531,Harun Hakim,Persiapan,MAT,Gedung Ali bin Abi Thalib Kamar 153,2025-05-15 08:01:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,637500,Lunas (Potongan 25%),Transfer Bank Muamalat,H. Ibrahim Saputra,Keringanan Khusus 25%
BYR-PSN-20253371,NIS-25445,Harun Hidayat,SMK,TKJ,Gedung Thalhah bin Ubaidillah Kamar 138,2025-05-08 15:40:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,QRIS Pendidikan,H. Danang Lestari,Reguler (Mandiri)
BYR-PSN-20253372,NIS-23082,Zaid Hidayat,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 113,2025-02-10 18:21:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,75000,Lunas (Potongan 50%),Virtual Account BSI,H. Fikri Pratama,Beasiswa Prestasi 50%
BYR-PSN-20253373,NIS-24513,Ali Kusuma,SMK,DKV,Gedung Abu Bakar Ash-Shiddiq Kamar 119,2025-08-08 12:08:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,QRIS Pendidikan,H. Farhan Saputra,Reguler (Mandiri)
BYR-PSN-20253374,NIS-24303,Ali Hakim,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 278,2025-08-17 20:15:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,75000,Tunggakan Sebagian,Transfer Bank Muamalat,H. Ibrahim Firmansyah,Reguler (Mandiri)
BYR-PSN-20253375,NIS-25659,Rafi Hidayat,SMK,TKJ,Gedung Utsman bin Affan Kamar 186,2025-05-21 16:58:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,Transfer Bank Muamalat,H. Ibrahim Utami,Reguler (Mandiri)
BYR-PSN-20253376,NIS-24778,Ali Maulana,SMP,SMP-IT,Gedung Abu Bakar Ash-Shiddiq Kamar 152,2025-09-23 21:30:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,100000,Lunas (Potongan 50%),Virtual Account BSI,H. Muhammad Pratama,Beasiswa Prestasi 50%
BYR-PSN-20253377,NIS-24887,Ilham Firmansyah,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 242,2025-09-23 07:34:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Virtual Account BSI,H. Ibrahim Wijaya,Reguler (Mandiri)
BYR-PSN-20253378,NIS-25691,Taufiq Suryono,SMK,TKJ,Gedung Utsman bin Affan Kamar 123,2025-04-05 21:14:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,750000,Lunas (Potongan 50%),Transfer Bank Muamalat,H. Harun Pratama,Beasiswa Prestasi 50%
BYR-PSN-20253379,NIS-25449,Farhan Lestari,SMK,DKV,Gedung Abu Bakar Ash-Shiddiq Kamar 110,2025-01-25 18:55:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,0,Lunas Beasiswa Penuh,QRIS Pendidikan,H. Umar Kusuma,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253380,NIS-24346,Ali Hidayat,SMP,SMP-IT,Gedung Abu Bakar Ash-Shiddiq Kamar 102,2025-11-28 18:44:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,425000,Tunggakan Sebagian,QRIS Pendidikan,H. Danang Hidayat,Reguler (Mandiri)
BYR-PSN-20253381,NIS-25384,Ibrahim Ramadhan,SMP,SMP-IT,Gedung Ali bin Abi Thalib Kamar 180,2025-03-13 21:42:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,QRIS Pendidikan,H. Taufiq Saputra,Reguler (Mandiri)
BYR-PSN-20253382,NIS-25980,Ilham Nugroho,SMP,SMP-IT,Gedung Abu Bakar Ash-Shiddiq Kamar 102,2025-05-24 10:20:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1125000,Lunas (Potongan 25%),QRIS Pendidikan,H. Zaid Firmansyah,Keringanan Khusus 25%
BYR-PSN-20253383,NIS-24357,Ilham Utami,Persiapan,MAT,Gedung Utsman bin Affan Kamar 220,2025-09-09 16:16:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,QRIS Pendidikan,H. Muhammad Maulana,Reguler (Mandiri)
BYR-PSN-20253384,NIS-24853,Farhan Firmansyah,SMK,TKJ,Gedung Umar bin Khattab Kamar 290,2025-08-20 12:28:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,625000,Lunas (Potongan 50%),Virtual Account Bank Syariah,H. Ibrahim Wijaya,Beasiswa Prestasi 50%
BYR-PSN-20253385,NIS-23065,Hasan Firmansyah,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 263,2025-01-04 09:57:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Virtual Account BSI,H. Taufiq Nugroho,Reguler (Mandiri)
BYR-PSN-20253386,NIS-25798,Muhammad Santoso,SMK,RPL,Gedung Umar bin Khattab Kamar 128,2025-09-13 19:26:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,Transfer Bank Muamalat,H. Rafi Saputra,Reguler (Mandiri)
BYR-PSN-20253387,NIS-23124,Zaid Suryono,Persiapan,MAT,Gedung Ali bin Abi Thalib Kamar 140,2025-10-19 15:57:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Transfer Bank Muamalat,H. Fikri Kusuma,Reguler (Mandiri)
BYR-PSN-20253388,NIS-25006,Ibrahim Pratama,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 138,2025-08-16 10:52:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,QRIS Pendidikan,H. Hasan Lestari,Reguler (Mandiri)
BYR-PSN-20253389,NIS-25570,Umar Maulana,SMK,RPL,Gedung Utsman bin Affan Kamar 105,2025-11-08 07:56:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,425000,Lunas (Potongan 50%),Virtual Account Bank Syariah,H. Umar Lestari,Beasiswa Prestasi 50%
BYR-PSN-20253390,NIS-24758,Harun Ramadhan,SMK,DKV,Gedung Umar bin Khattab Kamar 308,2025-11-15 14:49:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,QRIS Pendidikan,H. Zaid Saputra,Reguler (Mandiri)
BYR-PSN-20253391,NIS-24324,Hasan Wijaya,SMK,DKV,Gedung Umar bin Khattab Kamar 251,2025-12-08 07:39:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Transfer Bank Muamalat,H. Ali Maulana,Reguler (Mandiri)
BYR-PSN-20253392,NIS-25789,Ali Wijaya,SMK,DKV,Gedung Umar bin Khattab Kamar 129,2025-03-01 07:04:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Hasan Santoso,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253393,NIS-23300,Ilham Kusuma,Persiapan,MAT,Gedung Umar bin Khattab Kamar 199,2025-08-30 07:17:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,0,Lunas Beasiswa Penuh,Virtual Account BSI,H. Farhan Firmansyah,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253394,NIS-25175,Ahmad Suryono,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 212,2025-03-10 21:42:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,QRIS Pendidikan,H. Harun Suryono,Reguler (Mandiri)
BYR-PSN-20253395,NIS-23418,Hasan Hakim,SMK,RPL,Gedung Umar bin Khattab Kamar 278,2025-09-04 16:18:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Tunai Bendahara,H. Farhan Kusuma,Reguler (Mandiri)
BYR-PSN-20253396,NIS-23281,Ibrahim Saputra,SMK,DKV,Gedung Ali bin Abi Thalib Kamar 192,2025-01-05 13:32:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Tunai Bendahara,H. Ibrahim Utami,Reguler (Mandiri)
BYR-PSN-20253397,NIS-25214,Farhan Suryono,SMP,SMP-IT,Gedung Abu Bakar Ash-Shiddiq Kamar 272,2025-10-27 17:06:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,0,Lunas Beasiswa Penuh,QRIS Pendidikan,H. Ibrahim Maulana,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253398,NIS-23868,Zaid Kusuma,SMP,SMP-IT,Gedung Abu Bakar Ash-Shiddiq Kamar 149,2025-11-01 10:28:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,0,Lunas Beasiswa Penuh,Virtual Account BSI,H. Danang Hakim,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253399,NIS-24573,Danang Maulana,Persiapan,MAT,Gedung Utsman bin Affan Kamar 164,2025-10-28 12:34:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Transfer Bank Muamalat,H. Harun Nugroho,Reguler (Mandiri)
BYR-PSN-20253400,NIS-24110,Ibrahim Lestari,Persiapan,MAT,Gedung Ali bin Abi Thalib Kamar 253,2025-05-29 17:53:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Virtual Account Bank Syariah,H. Zaid Pratama,Reguler (Mandiri)
BYR-PSN-20253401,NIS-24947,Hasan Lestari,Persiapan,MAT,Gedung Umar bin Khattab Kamar 197,2025-03-19 14:58:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,QRIS Pendidikan,H. Harun Kusuma,Reguler (Mandiri)
BYR-PSN-20253402,NIS-23653,Ali Ramadhan,SMK,DKV,Gedung Ali bin Abi Thalib Kamar 114,2025-11-27 08:48:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Tunai Bendahara,H. Hasan Lestari,Reguler (Mandiri)
BYR-PSN-20253403,NIS-24124,Ahmad Pratama,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 187,2025-06-02 08:23:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,100000,Tunggakan Sebagian,Transfer Bank Muamalat,H. Danang Kusuma,Reguler (Mandiri)
BYR-PSN-20253404,NIS-25648,Ahmad Saputra,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 188,2025-10-18 18:11:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,0,Lunas Beasiswa Penuh,QRIS Pendidikan,H. Rizky Pratama,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253405,NIS-23229,Fikri Lestari,SMK,RPL,Gedung Ali bin Abi Thalib Kamar 217,2025-08-03 10:12:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,625000,Lunas (Potongan 50%),Virtual Account Bank Syariah,H. Muhammad Wijaya,Beasiswa Prestasi 50%
BYR-PSN-20253406,NIS-25605,Farhan Firmansyah,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 271,2025-11-22 12:42:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,QRIS Pendidikan,H. Taufiq Saputra,Reguler (Mandiri)
BYR-PSN-20253407,NIS-23900,Zaid Lestari,SMK,RPL,Gedung Ali bin Abi Thalib Kamar 243,2025-06-10 19:57:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,200000,Lunas,Transfer Bank Muamalat,H. Rafi Hakim,Reguler (Mandiri)
BYR-PSN-20253408,NIS-25492,Rizky Kusuma,SMK,TKJ,Gedung Thalhah bin Ubaidillah Kamar 276,2025-03-22 09:44:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Transfer Bank Muamalat,H. Danang Firmansyah,Reguler (Mandiri)
BYR-PSN-20253409,NIS-23272,Ibrahim Santoso,SMK,DKV,Gedung Umar bin Khattab Kamar 195,2025-12-17 11:44:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Lunas (Potongan 50%),Virtual Account Bank Syariah,H. Muhammad Maulana,Beasiswa Prestasi 50%
BYR-PSN-20253410,NIS-25433,Harun Saputra,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 230,2025-11-30 15:08:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Tunai Bendahara,H. Taufiq Hakim,Reguler (Mandiri)
BYR-PSN-20253411,NIS-24664,Ali Suryono,SMP,SMP-IT,Gedung Ali bin Abi Thalib Kamar 134,2025-12-26 14:24:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Transfer Bank Muamalat,H. Zaid Hakim,Reguler (Mandiri)
BYR-PSN-20253412,NIS-24256,Hasan Maulana,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 261,2025-03-02 13:20:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Virtual Account BSI,H. Ahmad Hidayat,Reguler (Mandiri)
BYR-PSN-20253413,NIS-25970,Taufiq Pratama,SMK,DKV,Gedung Ali bin Abi Thalib Kamar 303,2025-08-14 12:31:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Tunai Bendahara,H. Ahmad Suryono,Reguler (Mandiri)
BYR-PSN-20253414,NIS-25214,Umar Maulana,Persiapan,MAT,Gedung Thalhah bin Ubaidillah Kamar 279,2025-05-30 17:39:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Taufiq Pratama,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253415,NIS-25179,Muhammad Nugroho,SMK,RPL,Gedung Ali bin Abi Thalib Kamar 117,2025-10-30 20:25:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,637500,Lunas (Potongan 25%),Transfer Bank Muamalat,H. Muhammad Hidayat,Keringanan Khusus 25%
BYR-PSN-20253416,NIS-24446,Hasan Santoso,Persiapan,MAT,Gedung Thalhah bin Ubaidillah Kamar 262,2025-08-12 20:56:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,625000,Lunas (Potongan 50%),Virtual Account BSI,H. Ali Wijaya,Beasiswa Prestasi 50%
BYR-PSN-20253417,NIS-25997,Rizky Hidayat,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 123,2025-04-26 15:03:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Tunai Bendahara,H. Zaid Pratama,Reguler (Mandiri)
BYR-PSN-20253418,NIS-23552,Hasan Hakim,Persiapan,MAT,Gedung Utsman bin Affan Kamar 186,2025-12-08 07:02:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Tunai Bendahara,H. Umar Suryono,Reguler (Mandiri)
BYR-PSN-20253419,NIS-23994,Farhan Lestari,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 307,2025-06-14 16:56:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Virtual Account Bank Syariah,H. Rizky Saputra,Reguler (Mandiri)
BYR-PSN-20253420,NIS-23916,Farhan Utami,SMK,DKV,Gedung Umar bin Khattab Kamar 258,2025-09-15 21:15:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,1375000,Tunggakan Sebagian,Transfer Bank Muamalat,H. Ali Lestari,Reguler (Mandiri)
BYR-PSN-20253421,NIS-24340,Farhan Maulana,SMK,DKV,Gedung Thalhah bin Ubaidillah Kamar 134,2025-08-23 16:27:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,QRIS Pendidikan,H. Danang Hidayat,Reguler (Mandiri)
BYR-PSN-20253422,NIS-25149,Umar Ramadhan,SMP,SMP-IT,Gedung Ali bin Abi Thalib Kamar 105,2025-09-22 11:05:00,LAUNDRY,Jasa Laundry Seragam Santri,200000,100000,Lunas (Potongan 50%),Tunai Bendahara,H. Umar Firmansyah,Beasiswa Prestasi 50%
BYR-PSN-20253423,NIS-23411,Fikri Hidayat,SMK,RPL,Gedung Umar bin Khattab Kamar 205,2025-10-27 15:34:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,QRIS Pendidikan,H. Hasan Utami,Reguler (Mandiri)
BYR-PSN-20253424,NIS-25022,Taufiq Santoso,SMK,TKJ,Gedung Thalhah bin Ubaidillah Kamar 116,2025-07-13 08:33:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Virtual Account Bank Syariah,H. Danang Lestari,Reguler (Mandiri)
BYR-PSN-20253425,NIS-23418,Ibrahim Kusuma,SMK,RPL,Gedung Abu Bakar Ash-Shiddiq Kamar 260,2025-05-17 16:45:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Tunai Bendahara,H. Fikri Pratama,Reguler (Mandiri)
BYR-PSN-20253426,NIS-23817,Zaid Utami,SMK,TKJ,Gedung Ali bin Abi Thalib Kamar 104,2025-12-28 12:15:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,625000,Tunggakan Sebagian,Virtual Account Bank Syariah,H. Danang Maulana,Reguler (Mandiri)
BYR-PSN-20253427,NIS-24452,Danang Wijaya,SMK,RPL,Gedung Thalhah bin Ubaidillah Kamar 124,2025-02-04 17:46:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,425000,Lunas (Potongan 50%),QRIS Pendidikan,H. Muhammad Firmansyah,Beasiswa Prestasi 50%
BYR-PSN-20253428,NIS-25550,Muhammad Nugroho,SMK,TKJ,Gedung Umar bin Khattab Kamar 169,2025-04-14 10:03:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,QRIS Pendidikan,H. Ahmad Suryono,Reguler (Mandiri)
BYR-PSN-20253429,NIS-24016,Zaid Saputra,SMP,SMP-IT,Gedung Ali bin Abi Thalib Kamar 238,2025-01-09 13:26:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,2750000,Lunas,QRIS Pendidikan,H. Ahmad Maulana,Reguler (Mandiri)
BYR-PSN-20253430,NIS-24631,Ali Firmansyah,SMP,SMP-IT,Gedung Umar bin Khattab Kamar 187,2025-01-19 21:11:00,EKSKUL,Ekstrakurikuler Robotik & Panahan,150000,150000,Lunas,QRIS Pendidikan,H. Ilham Kusuma,Reguler (Mandiri)
BYR-PSN-20253431,NIS-25739,Hasan Firmansyah,Persiapan,MAT,Gedung Umar bin Khattab Kamar 102,2025-02-06 13:22:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,0,Lunas Beasiswa Penuh,Virtual Account Bank Syariah,H. Taufiq Firmansyah,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253432,NIS-23769,Ali Saputra,SMK,TKJ,Gedung Ali bin Abi Thalib Kamar 162,2025-02-25 14:25:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Virtual Account BSI,H. Ilham Wijaya,Reguler (Mandiri)
BYR-PSN-20253433,NIS-24307,Ahmad Firmansyah,SMK,RPL,Gedung Utsman bin Affan Kamar 262,2025-01-30 13:23:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Virtual Account BSI,H. Danang Wijaya,Reguler (Mandiri)
BYR-PSN-20253434,NIS-25892,Harun Firmansyah,SMK,RPL,Gedung Utsman bin Affan Kamar 179,2025-02-16 15:08:00,SERTIFIKASI,Ujian Sertifikasi Kompetensi Internasional,1500000,1500000,Lunas,Tunai Bendahara,H. Ali Wijaya,Reguler (Mandiri)
BYR-PSN-20253435,NIS-24337,Harun Hidayat,Persiapan,MAT,Gedung Utsman bin Affan Kamar 115,2025-04-04 13:21:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Tunai Bendahara,H. Hasan Suryono,Reguler (Mandiri)
BYR-PSN-20253436,NIS-25678,Taufiq Wijaya,SMK,RPL,Gedung Umar bin Khattab Kamar 239,2025-11-13 21:23:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,0,Lunas Beasiswa Penuh,Virtual Account BSI,H. Ilham Santoso,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253437,NIS-25815,Fikri Firmansyah,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 305,2025-02-12 10:37:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,850000,Lunas,Virtual Account BSI,H. Ali Hakim,Reguler (Mandiri)
BYR-PSN-20253438,NIS-24463,Harun Maulana,Persiapan,MAT,Gedung Abu Bakar Ash-Shiddiq Kamar 249,2025-04-04 10:53:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,1250000,Lunas,Transfer Bank Muamalat,H. Rizky Kusuma,Reguler (Mandiri)
BYR-PSN-20253439,NIS-24243,Fikri Pratama,SMP,SMP-IT,Gedung Thalhah bin Ubaidillah Kamar 216,2025-03-21 14:12:00,INFAQ-JUMAT,Infaq Sedekah Jumat Santri,50000,50000,Lunas,Virtual Account Bank Syariah,H. Ahmad Santoso,Reguler (Mandiri)
BYR-PSN-20253440,NIS-25331,Taufiq Hakim,SMK,TKJ,Gedung Ali bin Abi Thalib Kamar 274,2025-08-03 13:00:00,SPP-BULAN,SPP Pendidikan & Asrama Bulanan,2750000,0,Lunas Beasiswa Penuh,Tunai Bendahara,H. Hasan Wijaya,Beasiswa Yatim Dhuafa 100%
BYR-PSN-20253441,NIS-25569,Rizky Hidayat,Persiapan,MAT,Gedung Thalhah bin Ubaidillah Kamar 260,2025-05-14 10:18:00,SARPRAS,Pengembangan Sarana Lab Komputer & Server,850000,637500,Lunas (Potongan 25%),Transfer Bank Muamalat,H. Ahmad Saputra,Keringanan Khusus 25%
BYR-PSN-20253442,NIS-24920,Ibrahim Hakim,SMK,RPL,Gedung Umar bin Khattab Kamar 256,2025-11-11 17:34:00,KATERING,Katering Makan 3x Sehari & Nutrisi,1250000,0,Lunas Beasiswa Penuh,Transfer Bank Muamalat,H. Hasan Kusuma,Beasiswa Yatim Dhuafa 100%
