nomor_kontrak,id_konsumen,nama_konsumen,kode_proyek,tipe_unit,luas_bangunan_m2,luas_tanah_m2,tgl_akad,skema_akad,harga_pokok_developer,margin_keuntungan,total_harga_jual,uang_muka_dp,tenor_bulan,angsuran_per_bulan,angsuran_ke,total_terbayar,sisa_piutang,status_kelancaran
KTR-AGP-2027491,KNS-1874,Dina Hakim,PRJ-04,Tipe 120/150 VIP,120,150,2025-02-24 12:51:00,IMBT (Sewa Beli / Leasing),1250000000,312500000,1562500000,468750000,120,9114583,32,760416656,802083344,Lancar
KTR-AGP-2027492,KNS-2920,Maryam Lestari,PRJ-03,Tipe 60/90,60,90,2025-09-25 21:24:00,Istishna' (Pesan Bangun),540000000,97200000,637200000,318600000,84,3792857,26,417214282,219985718,Lunas Dini
KTR-AGP-2027493,KNS-253,Ahmad Suryono,PRJ-05,Tipe 60/90,60,90,2025-03-06 15:24:00,IMBT (Sewa Beli / Leasing),540000000,162000000,702000000,70200000,24,26325000,21,623025000,78975000,Lunas Dini
KTR-AGP-2027494,KNS-140,Danang Santoso,PRJ-05,Tipe 120/150 VIP,120,150,2025-04-26 12:26:00,Istishna' (Pesan Bangun),1250000000,225000000,1475000000,147500000,120,11062500,28,457250000,1017750000,Tertunggak >60 Hari
KTR-AGP-2027495,KNS-281,Azizah Utami,PRJ-03,Tipe 60/90,60,90,2025-04-04 10:42:00,Murabahah (Jual Beli Angsuran),540000000,97200000,637200000,191160000,36,12390000,24,488520000,148680000,Lancar
KTR-AGP-2027496,KNS-1790,Rizky Utami,PRJ-03,Tipe 120/150 VIP,120,150,2025-12-27 19:12:00,Cash Keras Bertahap,1250000000,275000000,1525000000,762500000,120,6354166,34,978541644,546458356,Tertunggak 1-30 Hari
KTR-AGP-2027497,KNS-1720,Aisyah Lestari,PRJ-03,Tipe 120/150 VIP,120,150,2025-07-25 13:32:00,Istishna' (Pesan Bangun),1250000000,225000000,1475000000,442500000,84,12291666,34,860416644,614583356,Lancar
KTR-AGP-2027498,KNS-2673,Hasan Hidayat,PRJ-02,Tipe 36/60,36,60,2025-02-14 10:15:00,IMBT (Sewa Beli / Leasing),240000000,60000000,300000000,30000000,60,4500000,22,129000000,171000000,Lunas Dini
KTR-AGP-2027499,KNS-1530,Zahra Santoso,PRJ-03,Tipe 60/90,60,90,2025-04-18 20:36:00,Istishna' (Pesan Bangun),540000000,162000000,702000000,140400000,120,4680000,28,271440000,430560000,Lancar
KTR-AGP-2027500,KNS-682,Ibrahim Nugroho,PRJ-03,Tipe 84/120,84,120,2025-11-09 14:05:00,Murabahah (Jual Beli Angsuran),780000000,195000000,975000000,292500000,120,5687500,23,423312500,551687500,Lunas Dini
KTR-AGP-2027501,KNS-1395,Ilham Lestari,PRJ-04,Tipe 120/150 VIP,120,150,2025-05-22 10:28:00,Istishna' (Pesan Bangun),1250000000,225000000,1475000000,147500000,24,55312500,11,755937500,719062500,Lunas Dini
KTR-AGP-2027502,KNS-1361,Hasan Pratama,PRJ-01,Tipe 45/72,45,72,2025-09-19 18:54:00,Cash Keras Bertahap,380000000,95000000,475000000,142500000,60,5541666,19,247791654,227208346,Lancar
KTR-AGP-2027503,KNS-668,Ali Saputra,PRJ-04,Tipe 45/72,45,72,2025-04-15 10:26:00,Istishna' (Pesan Bangun),380000000,83600000,463600000,231800000,60,3863333,24,324519992,139080008,Lancar
KTR-AGP-2027504,KNS-1021,Rizky Hakim,PRJ-03,Tipe 120/150 VIP,120,150,2025-04-30 16:45:00,Istishna' (Pesan Bangun),1250000000,225000000,1475000000,147500000,60,22125000,20,590000000,885000000,Lancar
KTR-AGP-2027505,KNS-2205,Dina Wijaya,PRJ-04,Tipe 36/60,36,60,2025-07-14 10:38:00,Murabahah (Jual Beli Angsuran),240000000,43200000,283200000,84960000,120,1652000,11,103132000,180068000,Dalam Pantauan
KTR-AGP-2027506,KNS-1609,Zaid Santoso,PRJ-04,Tipe 84/120,84,120,2025-04-22 18:35:00,Cash Keras Bertahap,780000000,140400000,920400000,460200000,120,3835000,5,479375000,441025000,Tertunggak >60 Hari
KTR-AGP-2027507,KNS-634,Harun Suryono,PRJ-04,Tipe 45/72,45,72,2025-10-27 13:09:00,Istishna' (Pesan Bangun),380000000,68400000,448400000,89680000,24,14946666,12,269039992,179360008,Lancar
KTR-AGP-2027508,KNS-786,Nisa Ramadhan,PRJ-02,Tipe 60/90,60,90,2025-11-01 16:40:00,Istishna' (Pesan Bangun),540000000,135000000,675000000,202500000,60,7875000,20,360000000,315000000,Dalam Pantauan
KTR-AGP-2027509,KNS-2532,Rafi Hidayat,PRJ-02,Tipe 60/90,60,90,2025-03-31 14:50:00,IMBT (Sewa Beli / Leasing),540000000,162000000,702000000,210600000,36,13650000,11,360750000,341250000,Dalam Pantauan
KTR-AGP-2027510,KNS-2397,Taufiq Wijaya,PRJ-04,Tipe 60/90,60,90,2025-08-11 15:42:00,IMBT (Sewa Beli / Leasing),540000000,118800000,658800000,131760000,60,8784000,35,439200000,219600000,Tertunggak >60 Hari
KTR-AGP-2027511,KNS-983,Nisa Santoso,PRJ-01,Tipe 60/90,60,90,2025-03-02 14:51:00,IMBT (Sewa Beli / Leasing),540000000,162000000,702000000,140400000,120,4680000,29,276120000,425880000,Dalam Pantauan
KTR-AGP-2027512,KNS-1803,Hasan Hidayat,PRJ-03,Tipe 45/72,45,72,2025-11-19 17:39:00,Cash Keras Bertahap,380000000,114000000,494000000,98800000,84,4704761,17,178780937,315219063,Dalam Pantauan
KTR-AGP-2027513,KNS-235,Khadijah Wijaya,PRJ-05,Tipe 84/120,84,120,2025-11-08 18:58:00,Murabahah (Jual Beli Angsuran),780000000,140400000,920400000,460200000,24,19175000,14,728650000,191750000,Lancar
KTR-AGP-2027514,KNS-2792,Nurul Hakim,PRJ-03,Tipe 60/90,60,90,2025-04-17 16:50:00,Cash Keras Bertahap,540000000,162000000,702000000,210600000,120,4095000,3,222885000,479115000,Dalam Pantauan
KTR-AGP-2027515,KNS-2179,Farhan Nugroho,PRJ-01,Tipe 60/90,60,90,2025-11-07 15:09:00,Murabahah (Jual Beli Angsuran),540000000,118800000,658800000,197640000,60,7686000,13,297558000,361242000,Tertunggak >60 Hari
KTR-AGP-2027516,KNS-2476,Taufiq Nugroho,PRJ-02,Tipe 36/60,36,60,2025-11-13 09:18:00,Murabahah (Jual Beli Angsuran),240000000,60000000,300000000,150000000,84,1785714,25,194642850,105357150,Lancar
KTR-AGP-2027517,KNS-646,Ilham Utami,PRJ-02,Tipe 84/120,84,120,2025-09-21 14:01:00,Murabahah (Jual Beli Angsuran),780000000,171600000,951600000,190320000,84,9062857,26,425954282,525645718,Tertunggak 1-30 Hari
KTR-AGP-2027518,KNS-842,Farhan Firmansyah,PRJ-04,Tipe 60/90,60,90,2025-12-06 13:24:00,IMBT (Sewa Beli / Leasing),540000000,162000000,702000000,351000000,84,4178571,24,451285704,250714296,Lancar
KTR-AGP-2027519,KNS-1367,Hasan Suryono,PRJ-05,Tipe 45/72,45,72,2025-12-14 07:32:00,IMBT (Sewa Beli / Leasing),380000000,83600000,463600000,139080000,24,13521666,7,233731662,229868338,Lancar
KTR-AGP-2027520,KNS-699,Fatimah Wijaya,PRJ-01,Tipe 84/120,84,120,2025-11-23 17:40:00,Istishna' (Pesan Bangun),780000000,140400000,920400000,460200000,36,12783333,24,766999992,153400008,Lancar
KTR-AGP-2027521,KNS-749,Hana Pratama,PRJ-05,Tipe 84/120,84,120,2025-04-26 10:31:00,Istishna' (Pesan Bangun),780000000,195000000,975000000,292500000,24,28437500,23,946562500,28437500,Lancar
KTR-AGP-2027522,KNS-1094,Nurul Hakim,PRJ-05,Tipe 45/72,45,72,2025-09-19 10:52:00,Murabahah (Jual Beli Angsuran),380000000,83600000,463600000,231800000,24,9658333,20,424966660,38633340,Tertunggak >60 Hari
KTR-AGP-2027523,KNS-227,Muhammad Suryono,PRJ-01,Tipe 36/60,36,60,2025-08-04 09:13:00,IMBT (Sewa Beli / Leasing),240000000,43200000,283200000,84960000,84,2360000,20,132160000,151040000,Tertunggak >60 Hari
KTR-AGP-2027524,KNS-1221,Zaid Saputra,PRJ-02,Tipe 120/150 VIP,120,150,2025-10-16 18:22:00,Murabahah (Jual Beli Angsuran),1250000000,375000000,1625000000,325000000,120,10833333,20,541666660,1083333340,Lancar
KTR-AGP-2027525,KNS-1757,Fikri Santoso,PRJ-05,Tipe 84/120,84,120,2025-08-06 14:59:00,Murabahah (Jual Beli Angsuran),780000000,171600000,951600000,475800000,24,19825000,6,594750000,356850000,Lancar
KTR-AGP-2027526,KNS-2079,Dina Ramadhan,PRJ-01,Tipe 120/150 VIP,120,150,2025-01-24 19:59:00,Murabahah (Jual Beli Angsuran),1250000000,375000000,1625000000,162500000,60,24375000,18,601250000,1023750000,Dalam Pantauan
KTR-AGP-2027527,KNS-1060,Zaid Wijaya,PRJ-01,Tipe 120/150 VIP,120,150,2025-01-15 10:09:00,Murabahah (Jual Beli Angsuran),1250000000,312500000,1562500000,781250000,84,9300595,32,1078869040,483630960,Dalam Pantauan
KTR-AGP-2027528,KNS-782,Rania Maulana,PRJ-04,Tipe 120/150 VIP,120,150,2025-04-12 19:05:00,Cash Keras Bertahap,1250000000,375000000,1625000000,487500000,36,31597222,16,993055552,631944448,Lancar
KTR-AGP-2027529,KNS-2857,Fatimah Saputra,PRJ-04,Tipe 60/90,60,90,2025-12-06 18:40:00,IMBT (Sewa Beli / Leasing),540000000,97200000,637200000,63720000,120,4779000,13,125847000,511353000,Dalam Pantauan
KTR-AGP-2027530,KNS-601,Dina Kusuma,PRJ-04,Tipe 84/120,84,120,2025-05-16 17:49:00,Cash Keras Bertahap,780000000,140400000,920400000,460200000,120,3835000,3,471705000,448695000,Dalam Pantauan
KTR-AGP-2027531,KNS-2863,Taufiq Ramadhan,PRJ-02,Tipe 60/90,60,90,2025-02-22 07:00:00,Cash Keras Bertahap,540000000,97200000,637200000,191160000,60,7434000,27,391878000,245322000,Lunas Dini
KTR-AGP-2027532,KNS-2184,Maryam Utami,PRJ-04,Tipe 120/150 VIP,120,150,2025-04-04 14:56:00,Cash Keras Bertahap,1250000000,225000000,1475000000,147500000,24,55312500,8,590000000,885000000,Dalam Pantauan
KTR-AGP-2027533,KNS-2030,Rania Suryono,PRJ-04,Tipe 36/60,36,60,2025-12-04 09:40:00,Istishna' (Pesan Bangun),240000000,72000000,312000000,31200000,24,11700000,19,253500000,58500000,Lancar
KTR-AGP-2027534,KNS-136,Nisa Saputra,PRJ-02,Tipe 84/120,84,120,2025-01-09 10:42:00,Cash Keras Bertahap,780000000,195000000,975000000,292500000,84,8125000,20,455000000,520000000,Tertunggak 1-30 Hari
KTR-AGP-2027535,KNS-118,Hasan Suryono,PRJ-04,Tipe 60/90,60,90,2025-07-05 07:13:00,Murabahah (Jual Beli Angsuran),540000000,162000000,702000000,70200000,60,10530000,35,438750000,263250000,Lancar
KTR-AGP-2027536,KNS-2693,Zahra Lestari,PRJ-03,Tipe 84/120,84,120,2025-10-30 18:32:00,IMBT (Sewa Beli / Leasing),780000000,195000000,975000000,292500000,84,8125000,1,300625000,674375000,Lancar
KTR-AGP-2027537,KNS-1044,Taufiq Kusuma,PRJ-01,Tipe 120/150 VIP,120,150,2025-11-21 19:18:00,IMBT (Sewa Beli / Leasing),1250000000,225000000,1475000000,147500000,36,36875000,23,995625000,479375000,Lancar
KTR-AGP-2027538,KNS-1994,Hasan Hidayat,PRJ-01,Tipe 120/150 VIP,120,150,2025-01-06 14:11:00,IMBT (Sewa Beli / Leasing),1250000000,375000000,1625000000,812500000,120,6770833,35,1049479155,575520845,Lancar
KTR-AGP-2027539,KNS-2211,Hasan Hidayat,PRJ-03,Tipe 45/72,45,72,2025-03-08 17:16:00,Murabahah (Jual Beli Angsuran),380000000,95000000,475000000,47500000,24,17812500,9,207812500,267187500,Tertunggak 1-30 Hari
KTR-AGP-2027540,KNS-185,Zahra Pratama,PRJ-04,Tipe 60/90,60,90,2025-06-23 17:28:00,Istishna' (Pesan Bangun),540000000,135000000,675000000,67500000,24,25312500,16,472500000,202500000,Lancar
KTR-AGP-2027541,KNS-2527,Danang Maulana,PRJ-02,Tipe 45/72,45,72,2025-10-05 16:25:00,Murabahah (Jual Beli Angsuran),380000000,114000000,494000000,98800000,84,4704761,4,117619044,376380956,Dalam Pantauan
KTR-AGP-2027542,KNS-1709,Danang Kusuma,PRJ-01,Tipe 45/72,45,72,2025-04-03 19:49:00,Cash Keras Bertahap,380000000,114000000,494000000,247000000,36,6861111,23,404805553,89194447,Lancar
KTR-AGP-2027543,KNS-1811,Aisyah Kusuma,PRJ-03,Tipe 84/120,84,120,2025-08-30 15:33:00,Murabahah (Jual Beli Angsuran),780000000,140400000,920400000,92040000,84,9861428,30,387882840,532517160,Dalam Pantauan
KTR-AGP-2027544,KNS-364,Ali Hakim,PRJ-03,Tipe 84/120,84,120,2025-09-13 07:39:00,Istishna' (Pesan Bangun),780000000,234000000,1014000000,101400000,120,7605000,7,154635000,859365000,Tertunggak 1-30 Hari
KTR-AGP-2027545,KNS-185,Nurul Pratama,PRJ-02,Tipe 84/120,84,120,2025-07-31 08:54:00,Istishna' (Pesan Bangun),780000000,234000000,1014000000,304200000,60,11830000,33,694590000,319410000,Lunas Dini
KTR-AGP-2027546,KNS-1272,Putri Utami,PRJ-04,Tipe 120/150 VIP,120,150,2025-03-30 12:51:00,IMBT (Sewa Beli / Leasing),1250000000,375000000,1625000000,162500000,24,60937500,16,1137500000,487500000,Lancar
KTR-AGP-2027547,KNS-100,Safira Nugroho,PRJ-01,Tipe 60/90,60,90,2025-07-08 11:36:00,Cash Keras Bertahap,540000000,135000000,675000000,135000000,60,9000000,13,252000000,423000000,Lancar
KTR-AGP-2027548,KNS-2934,Taufiq Suryono,PRJ-04,Tipe 120/150 VIP,120,150,2025-01-04 09:01:00,Istishna' (Pesan Bangun),1250000000,225000000,1475000000,737500000,24,30729166,21,1382812486,92187514,Lancar
KTR-AGP-2027549,KNS-2624,Taufiq Maulana,PRJ-03,Tipe 60/90,60,90,2025-05-22 17:59:00,Murabahah (Jual Beli Angsuran),540000000,135000000,675000000,67500000,60,10125000,2,87750000,587250000,Lancar
KTR-AGP-2027550,KNS-1144,Hasan Lestari,PRJ-04,Tipe 120/150 VIP,120,150,2025-09-07 12:06:00,IMBT (Sewa Beli / Leasing),1250000000,375000000,1625000000,487500000,120,9479166,26,733958316,891041684,Dalam Pantauan
KTR-AGP-2027551,KNS-405,Farhan Wijaya,PRJ-05,Tipe 45/72,45,72,2025-09-12 14:25:00,IMBT (Sewa Beli / Leasing),380000000,114000000,494000000,98800000,36,10977777,15,263466655,230533345,Lancar
KTR-AGP-2027552,KNS-1704,Ali Pratama,PRJ-01,Tipe 84/120,84,120,2025-03-12 16:47:00,Murabahah (Jual Beli Angsuran),780000000,234000000,1014000000,304200000,36,19716666,4,383066664,630933336,Lancar
KTR-AGP-2027553,KNS-2253,Dina Ramadhan,PRJ-02,Tipe 84/120,84,120,2025-11-16 14:49:00,IMBT (Sewa Beli / Leasing),780000000,195000000,975000000,195000000,120,6500000,9,253500000,721500000,Dalam Pantauan
KTR-AGP-2027554,KNS-1373,Nurul Firmansyah,PRJ-04,Tipe 36/60,36,60,2025-01-01 11:35:00,IMBT (Sewa Beli / Leasing),240000000,52800000,292800000,58560000,120,1952000,3,64416000,228384000,Dalam Pantauan
KTR-AGP-2027555,KNS-1554,Umar Ramadhan,PRJ-02,Tipe 84/120,84,120,2025-01-02 14:38:00,IMBT (Sewa Beli / Leasing),780000000,234000000,1014000000,202800000,24,33800000,24,1014000000,0,Lancar
KTR-AGP-2027556,KNS-2823,Fatimah Utami,PRJ-05,Tipe 60/90,60,90,2025-03-31 21:18:00,Istishna' (Pesan Bangun),540000000,97200000,637200000,127440000,60,8496000,34,416304000,220896000,Lunas Dini
KTR-AGP-2027557,KNS-2389,Zaid Suryono,PRJ-04,Tipe 84/120,84,120,2025-06-26 20:42:00,IMBT (Sewa Beli / Leasing),780000000,195000000,975000000,195000000,84,9285714,33,501428562,473571438,Lancar
KTR-AGP-2027558,KNS-1771,Rania Kusuma,PRJ-05,Tipe 84/120,84,120,2025-12-01 15:26:00,IMBT (Sewa Beli / Leasing),780000000,171600000,951600000,95160000,24,35685000,11,487695000,463905000,Lancar
KTR-AGP-2027559,KNS-251,Rania Utami,PRJ-03,Tipe 120/150 VIP,120,150,2025-08-23 10:55:00,IMBT (Sewa Beli / Leasing),1250000000,312500000,1562500000,156250000,24,58593750,24,1562500000,0,Tertunggak 1-30 Hari
KTR-AGP-2027560,KNS-1732,Maryam Hakim,PRJ-01,Tipe 84/120,84,120,2025-10-07 09:21:00,Murabahah (Jual Beli Angsuran),780000000,171600000,951600000,95160000,120,7137000,32,323544000,628056000,Lancar
KTR-AGP-2027561,KNS-492,Safira Utami,PRJ-01,Tipe 36/60,36,60,2025-08-26 08:00:00,Cash Keras Bertahap,240000000,60000000,300000000,30000000,24,11250000,8,120000000,180000000,Tertunggak 1-30 Hari
KTR-AGP-2027562,KNS-2081,Putri Saputra,PRJ-05,Tipe 84/120,84,120,2025-10-05 12:43:00,Cash Keras Bertahap,780000000,195000000,975000000,487500000,120,4062500,20,568750000,406250000,Lancar
KTR-AGP-2027563,KNS-1312,Azizah Suryono,PRJ-03,Tipe 120/150 VIP,120,150,2025-01-17 10:52:00,Cash Keras Bertahap,1250000000,312500000,1562500000,156250000,60,23437500,27,789062500,773437500,Lancar
KTR-AGP-2027564,KNS-1685,Muhammad Wijaya,PRJ-04,Tipe 60/90,60,90,2025-07-19 18:18:00,Istishna' (Pesan Bangun),540000000,162000000,702000000,351000000,84,4178571,35,497249985,204750015,Lancar
KTR-AGP-2027565,KNS-1812,Salma Saputra,PRJ-04,Tipe 120/150 VIP,120,150,2025-03-15 20:33:00,Murabahah (Jual Beli Angsuran),1250000000,312500000,1562500000,468750000,120,9114583,15,605468745,957031255,Lancar
KTR-AGP-2027566,KNS-2967,Harun Hakim,PRJ-01,Tipe 84/120,84,120,2025-08-05 20:32:00,Istishna' (Pesan Bangun),780000000,234000000,1014000000,202800000,36,22533333,26,788666658,225333342,Dalam Pantauan
KTR-AGP-2027567,KNS-1689,Zaid Saputra,PRJ-01,Tipe 45/72,45,72,2025-11-30 19:24:00,IMBT (Sewa Beli / Leasing),380000000,114000000,494000000,98800000,36,10977777,17,285422209,208577791,Lancar
KTR-AGP-2027568,KNS-883,Nurul Wijaya,PRJ-05,Tipe 60/90,60,90,2025-04-22 07:13:00,IMBT (Sewa Beli / Leasing),540000000,118800000,658800000,65880000,36,16470000,22,428220000,230580000,Lunas Dini
KTR-AGP-2027569,KNS-2736,Ahmad Ramadhan,PRJ-01,Tipe 84/120,84,120,2025-03-29 18:32:00,Cash Keras Bertahap,780000000,171600000,951600000,95160000,84,10195714,20,299074280,652525720,Tertunggak >60 Hari
KTR-AGP-2027570,KNS-434,Farhan Nugroho,PRJ-03,Tipe 60/90,60,90,2025-10-17 21:52:00,Istishna' (Pesan Bangun),540000000,162000000,702000000,140400000,36,15600000,25,530400000,171600000,Tertunggak >60 Hari
KTR-AGP-2027571,KNS-2625,Danang Hakim,PRJ-04,Tipe 120/150 VIP,120,150,2025-04-20 09:26:00,Cash Keras Bertahap,1250000000,375000000,1625000000,812500000,120,6770833,12,893749996,731250004,Tertunggak 1-30 Hari
KTR-AGP-2027572,KNS-558,Ali Hakim,PRJ-01,Tipe 84/120,84,120,2025-07-21 12:11:00,IMBT (Sewa Beli / Leasing),780000000,195000000,975000000,195000000,120,6500000,27,370500000,604500000,Lancar
KTR-AGP-2027573,KNS-751,Laila Maulana,PRJ-03,Tipe 60/90,60,90,2025-07-11 13:47:00,Cash Keras Bertahap,540000000,162000000,702000000,140400000,60,9360000,25,374400000,327600000,Tertunggak 1-30 Hari
KTR-AGP-2027574,KNS-2338,Ibrahim Hidayat,PRJ-01,Tipe 84/120,84,120,2025-09-24 10:30:00,Murabahah (Jual Beli Angsuran),780000000,195000000,975000000,97500000,60,14625000,17,346125000,628875000,Lunas Dini
KTR-AGP-2027575,KNS-2843,Hasan Santoso,PRJ-01,Tipe 84/120,84,120,2025-07-01 19:07:00,Istishna' (Pesan Bangun),780000000,140400000,920400000,184080000,120,6136000,4,208624000,711776000,Lancar
KTR-AGP-2027576,KNS-829,Harun Hakim,PRJ-03,Tipe 84/120,84,120,2025-02-20 08:38:00,IMBT (Sewa Beli / Leasing),780000000,171600000,951600000,95160000,84,10195714,20,299074280,652525720,Lunas Dini
KTR-AGP-2027577,KNS-997,Farhan Maulana,PRJ-05,Tipe 36/60,36,60,2025-04-13 10:09:00,Cash Keras Bertahap,240000000,72000000,312000000,31200000,60,4680000,23,138840000,173160000,Dalam Pantauan
KTR-AGP-2027578,KNS-209,Ali Utami,PRJ-04,Tipe 36/60,36,60,2025-12-25 13:02:00,Cash Keras Bertahap,240000000,52800000,292800000,146400000,24,6100000,11,213500000,79300000,Lancar
KTR-AGP-2027579,KNS-2106,Salma Hakim,PRJ-05,Tipe 120/150 VIP,120,150,2025-07-25 09:09:00,Murabahah (Jual Beli Angsuran),1250000000,312500000,1562500000,468750000,120,9114583,12,578124996,984375004,Lancar
KTR-AGP-2027580,KNS-2865,Nurul Pratama,PRJ-02,Tipe 84/120,84,120,2025-01-18 18:04:00,Istishna' (Pesan Bangun),780000000,140400000,920400000,184080000,36,20453333,26,715866658,204533342,Lancar
KTR-AGP-2027581,KNS-2237,Fikri Hidayat,PRJ-02,Tipe 36/60,36,60,2025-02-14 12:48:00,IMBT (Sewa Beli / Leasing),240000000,52800000,292800000,146400000,120,1220000,23,174460000,118340000,Lancar
KTR-AGP-2027582,KNS-1735,Rizky Hakim,PRJ-03,Tipe 120/150 VIP,120,150,2025-02-27 14:58:00,Istishna' (Pesan Bangun),1250000000,312500000,1562500000,468750000,84,13020833,4,520833332,1041666668,Lancar
KTR-AGP-2027583,KNS-757,Ali Santoso,PRJ-03,Tipe 45/72,45,72,2025-01-18 20:02:00,Murabahah (Jual Beli Angsuran),380000000,95000000,475000000,237500000,60,3958333,30,356249990,118750010,Lancar
KTR-AGP-2027584,KNS-2903,Muhammad Suryono,PRJ-05,Tipe 36/60,36,60,2025-02-17 16:15:00,Istishna' (Pesan Bangun),240000000,52800000,292800000,29280000,60,4392000,13,86376000,206424000,Lancar
KTR-AGP-2027585,KNS-120,Farhan Kusuma,PRJ-03,Tipe 84/120,84,120,2025-03-02 08:52:00,Cash Keras Bertahap,780000000,140400000,920400000,460200000,24,19175000,1,479375000,441025000,Lancar
KTR-AGP-2027586,KNS-631,Maryam Lestari,PRJ-01,Tipe 60/90,60,90,2025-10-06 07:26:00,Cash Keras Bertahap,540000000,97200000,637200000,318600000,120,2655000,29,395595000,241605000,Lancar
KTR-AGP-2027587,KNS-1174,Hasan Wijaya,PRJ-02,Tipe 45/72,45,72,2025-11-08 11:54:00,Istishna' (Pesan Bangun),380000000,83600000,463600000,231800000,84,2759523,9,256635707,206964293,Lancar
KTR-AGP-2027588,KNS-2581,Aisyah Saputra,PRJ-02,Tipe 45/72,45,72,2025-08-20 13:12:00,IMBT (Sewa Beli / Leasing),380000000,114000000,494000000,247000000,24,10291666,24,493999984,16,Tertunggak >60 Hari
KTR-AGP-2027589,KNS-2616,Laila Wijaya,PRJ-01,Tipe 36/60,36,60,2025-05-23 16:42:00,Istishna' (Pesan Bangun),240000000,52800000,292800000,146400000,24,6100000,1,152500000,140300000,Lunas Dini
KTR-AGP-2027590,KNS-796,Rafi Maulana,PRJ-04,Tipe 60/90,60,90,2025-01-08 08:06:00,Murabahah (Jual Beli Angsuran),540000000,118800000,658800000,131760000,60,8784000,13,245952000,412848000,Lunas Dini
KTR-AGP-2027591,KNS-1525,Farhan Hakim,PRJ-03,Tipe 120/150 VIP,120,150,2025-08-18 20:38:00,Cash Keras Bertahap,1250000000,225000000,1475000000,295000000,24,49166666,15,1032499990,442500010,Lancar
KTR-AGP-2027592,KNS-2943,Ahmad Hidayat,PRJ-01,Tipe 84/120,84,120,2025-11-10 09:07:00,Cash Keras Bertahap,780000000,140400000,920400000,276120000,60,10738000,7,351286000,569114000,Lancar
KTR-AGP-2027593,KNS-2503,Farhan Utami,PRJ-04,Tipe 36/60,36,60,2025-10-11 18:14:00,Murabahah (Jual Beli Angsuran),240000000,60000000,300000000,150000000,84,1785714,1,151785714,148214286,Tertunggak 1-30 Hari
KTR-AGP-2027594,KNS-1612,Muhammad Pratama,PRJ-05,Tipe 120/150 VIP,120,150,2025-07-30 21:59:00,Istishna' (Pesan Bangun),1250000000,375000000,1625000000,162500000,84,17410714,1,179910714,1445089286,Lunas Dini
KTR-AGP-2027595,KNS-368,Salma Ramadhan,PRJ-03,Tipe 120/150 VIP,120,150,2025-01-15 18:08:00,Murabahah (Jual Beli Angsuran),1250000000,375000000,1625000000,487500000,60,18958333,10,677083330,947916670,Lancar
KTR-AGP-2027596,KNS-1648,Ahmad Nugroho,PRJ-03,Tipe 84/120,84,120,2025-09-20 17:29:00,Cash Keras Bertahap,780000000,140400000,920400000,460200000,60,7670000,2,475540000,444860000,Lancar
KTR-AGP-2027597,KNS-2643,Laila Santoso,PRJ-01,Tipe 120/150 VIP,120,150,2025-05-20 07:17:00,Murabahah (Jual Beli Angsuran),1250000000,312500000,1562500000,312500000,120,10416666,3,343749998,1218750002,Tertunggak >60 Hari
KTR-AGP-2027598,KNS-2448,Ibrahim Hidayat,PRJ-03,Tipe 60/90,60,90,2025-11-26 10:42:00,Cash Keras Bertahap,540000000,162000000,702000000,140400000,120,4680000,28,271440000,430560000,Lancar
KTR-AGP-2027599,KNS-697,Taufiq Kusuma,PRJ-05,Tipe 60/90,60,90,2025-01-15 12:34:00,IMBT (Sewa Beli / Leasing),540000000,97200000,637200000,127440000,36,14160000,4,184080000,453120000,Tertunggak 1-30 Hari
KTR-AGP-2027600,KNS-1690,Muhammad Ramadhan,PRJ-03,Tipe 36/60,36,60,2025-12-28 13:54:00,Istishna' (Pesan Bangun),240000000,52800000,292800000,58560000,36,6506666,2,71573332,221226668,Tertunggak 1-30 Hari
KTR-AGP-2027601,KNS-515,Fikri Firmansyah,PRJ-02,Tipe 60/90,60,90,2025-05-22 09:13:00,Cash Keras Bertahap,540000000,135000000,675000000,202500000,36,13125000,36,675000000,0,Lancar
KTR-AGP-2027602,KNS-2254,Ali Saputra,PRJ-04,Tipe 120/150 VIP,120,150,2025-11-19 15:45:00,Murabahah (Jual Beli Angsuran),1250000000,225000000,1475000000,147500000,120,11062500,8,236000000,1239000000,Tertunggak 1-30 Hari
