id_setoran,id_santri,nama_santri,kelompok_halaqah,kode_program,id_musyrif,nama_musyrif,waktu_setoran,juz_setor,halaman_mulai,halaman_selesai,jumlah_halaman,skor_kelancaran_1_100,skor_tajwid_1_100,status_kelulusan_halaman,infaq_bulanan_terbayar
STR-QUR-2029733,SNTR-385,Ilham Firmansyah,Halaqah Imam Nafi,PRG-03,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-12-31 08:34:00,1,4,5,1,85,88,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2029734,SNTR-288,Rafi Saputra,Halaqah Imam Abu Amr,PRG-01,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-08-01 19:48:00,19,368,371,3,86,97,Jayyid Jiddan (Lulus Baik),0
STR-QUR-2029735,SNTR-708,Salma Kusuma,Halaqah Imam Abu Amr,PRG-03,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-05-11 07:42:00,12,226,229,3,80,93,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2029736,SNTR-1174,Farhan Santoso,Halaqah Imam Ashim,PRG-04,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-01-22 10:31:00,16,308,310,2,86,77,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029737,SNTR-1125,Muhammad Maulana,Halaqah Imam Nafi,PRG-01,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-10-09 14:26:00,11,208,228,20,82,86,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029738,SNTR-769,Rizky Santoso,Halaqah Imam Nafi,PRG-02,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-07-13 21:55:00,4,61,66,5,69,81,I'adah (Wajib Ulang),300000
STR-QUR-2029739,SNTR-114,Hasan Utami,Halaqah Imam Ashim,PRG-03,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-04-04 11:54:00,7,125,128,3,86,95,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2029740,SNTR-693,Farhan Maulana,Halaqah Imam Ashim,PRG-04,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-08-08 11:30:00,30,588,590,2,87,75,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029741,SNTR-243,Nisa Ramadhan,Halaqah Imam Hamzah,PRG-02,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-10-29 08:37:00,28,549,569,20,93,98,Mumtaz (Lulus Sempurna),300000
STR-QUR-2029742,SNTR-121,Ali Pratama,Halaqah Imam Ashim,PRG-02,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-04-28 14:49:00,25,481,484,3,96,84,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2029743,SNTR-804,Salma Saputra,Halaqah Imam Ashim,PRG-02,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-03-30 08:58:00,5,81,101,20,99,83,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2029744,SNTR-380,Nisa Suryono,Halaqah Imam Nafi,PRG-02,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-07-23 18:16:00,15,288,290,2,65,73,I'adah (Wajib Ulang),300000
STR-QUR-2029745,SNTR-1342,Salma Firmansyah,Halaqah Imam Abu Amr,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-12-11 19:21:00,13,243,263,20,92,97,Mumtaz (Lulus Sempurna),500000
STR-QUR-2029746,SNTR-1296,Rania Hidayat,Halaqah Imam Hamzah,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-09-14 08:30:00,20,386,391,5,90,81,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029747,SNTR-666,Ibrahim Hakim,Halaqah Imam Hamzah,PRG-02,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-07-22 10:32:00,27,524,544,20,72,84,I'adah (Wajib Ulang),300000
STR-QUR-2029748,SNTR-878,Fikri Maulana,Halaqah Imam Ibnu Katsir,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-04-26 20:43:00,17,323,326,3,95,99,Mumtaz (Lulus Sempurna),0
STR-QUR-2029749,SNTR-291,Ibrahim Pratama,Halaqah Imam Nafi,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-08-22 12:17:00,15,282,283,1,85,75,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029750,SNTR-482,Danang Kusuma,Halaqah Imam Abu Amr,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-07-18 17:22:00,18,347,348,1,83,73,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2029751,SNTR-1356,Azizah Pratama,Halaqah Imam Nafi,PRG-01,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-11-16 18:25:00,3,49,50,1,92,74,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029752,SNTR-514,Salma Maulana,Halaqah Imam Ibnu Katsir,PRG-02,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-03-08 11:06:00,9,164,166,2,81,72,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2029753,SNTR-845,Fikri Nugroho,Halaqah Imam Ashim,PRG-02,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-03-16 17:45:00,12,225,228,3,69,91,I'adah (Wajib Ulang),300000
STR-QUR-2029754,SNTR-942,Ali Kusuma,Halaqah Imam Ashim,PRG-03,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-04-20 11:47:00,7,121,123,2,77,91,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2029755,SNTR-473,Putri Saputra,Halaqah Imam Abu Amr,PRG-04,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-12-07 10:48:00,8,143,163,20,84,83,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029756,SNTR-154,Fikri Utami,Halaqah Imam Nafi,PRG-04,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-08-21 09:09:00,6,107,109,2,86,72,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029757,SNTR-642,Umar Suryono,Halaqah Imam Ibnu Katsir,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-02-20 13:27:00,11,207,227,20,80,95,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2029758,SNTR-1236,Harun Lestari,Halaqah Imam Ashim,PRG-03,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-07-03 08:03:00,25,489,499,10,71,75,I'adah (Wajib Ulang),400000
STR-QUR-2029759,SNTR-1268,Safira Wijaya,Halaqah Imam Hamzah,PRG-04,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-11-05 11:38:00,14,268,288,20,76,72,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029760,SNTR-755,Danang Kusuma,Halaqah Imam Hamzah,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-03-07 13:26:00,18,343,353,10,76,86,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2029761,SNTR-149,Ibrahim Wijaya,Halaqah Imam Abu Amr,PRG-05,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-12-20 13:10:00,4,68,69,1,69,77,I'adah (Wajib Ulang),500000
STR-QUR-2029762,SNTR-105,Zahra Maulana,Halaqah Imam Ashim,PRG-01,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-10-26 12:45:00,12,230,233,3,86,70,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029763,SNTR-493,Ibrahim Ramadhan,Halaqah Imam Hamzah,PRG-01,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-02-07 07:37:00,18,349,354,5,82,82,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029764,SNTR-361,Putri Hidayat,Halaqah Imam Hamzah,PRG-03,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-02-14 19:14:00,3,47,67,20,70,85,I'adah (Wajib Ulang),400000
STR-QUR-2029765,SNTR-1360,Ibrahim Hakim,Halaqah Imam Abu Amr,PRG-03,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-01-20 11:01:00,27,524,534,10,85,98,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2029766,SNTR-971,Putri Hidayat,Halaqah Imam Hamzah,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-08-08 16:38:00,30,585,590,5,89,84,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029767,SNTR-553,Zahra Hakim,Halaqah Imam Ashim,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-07-10 17:19:00,22,427,429,2,93,84,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029768,SNTR-1194,Nurul Maulana,Halaqah Imam Nafi,PRG-04,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-07-31 09:07:00,17,326,328,2,82,83,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029769,SNTR-598,Taufiq Hidayat,Halaqah Imam Hamzah,PRG-03,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-02-19 16:59:00,29,563,565,2,95,89,Jayyid Jiddan (Lulus Baik),0
STR-QUR-2029770,SNTR-1384,Harun Suryono,Halaqah Imam Nafi,PRG-04,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-01-03 11:34:00,2,23,28,5,93,92,Mumtaz (Lulus Sempurna),250000
STR-QUR-2029771,SNTR-572,Danang Ramadhan,Halaqah Imam Ibnu Katsir,PRG-04,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-04-01 07:20:00,26,506,509,3,69,87,I'adah (Wajib Ulang),250000
STR-QUR-2029772,SNTR-473,Dina Nugroho,Halaqah Imam Ibnu Katsir,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-10-01 15:05:00,21,402,412,10,96,89,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2029773,SNTR-1002,Fikri Utami,Halaqah Imam Nafi,PRG-04,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-01-21 14:08:00,5,87,92,5,97,90,Mumtaz (Lulus Sempurna),250000
STR-QUR-2029774,SNTR-1289,Fatimah Hidayat,Halaqah Imam Abu Amr,PRG-04,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-06-01 16:41:00,1,6,26,20,87,93,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029775,SNTR-1034,Nurul Firmansyah,Halaqah Imam Abu Amr,PRG-05,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-10-29 20:53:00,24,470,490,20,83,84,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2029776,SNTR-985,Rafi Nugroho,Halaqah Imam Abu Amr,PRG-01,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-10-24 09:01:00,27,526,546,20,80,78,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029777,SNTR-345,Rizky Hidayat,Halaqah Imam Nafi,PRG-03,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-11-07 18:30:00,18,343,344,1,79,83,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2029778,SNTR-877,Ibrahim Pratama,Halaqah Imam Hamzah,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-06-21 14:52:00,29,565,566,1,95,84,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029779,SNTR-715,Ilham Lestari,Halaqah Imam Abu Amr,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-06-11 12:51:00,25,489,509,20,66,70,I'adah (Wajib Ulang),500000
STR-QUR-2029780,SNTR-693,Ibrahim Santoso,Halaqah Imam Hamzah,PRG-04,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-08-11 10:37:00,2,30,50,20,76,77,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029781,SNTR-1052,Ahmad Wijaya,Halaqah Imam Nafi,PRG-03,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-08-02 07:58:00,16,304,314,10,93,88,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2029782,SNTR-981,Ahmad Hidayat,Halaqah Imam Nafi,PRG-02,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-03-13 15:03:00,22,427,429,2,88,73,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2029783,SNTR-104,Ahmad Firmansyah,Halaqah Imam Nafi,PRG-04,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-07-21 16:37:00,18,341,342,1,89,95,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029784,SNTR-360,Ahmad Nugroho,Halaqah Imam Ibnu Katsir,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-05-05 18:30:00,6,110,112,2,81,75,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029785,SNTR-1171,Hasan Hidayat,Halaqah Imam Hamzah,PRG-02,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-03-14 11:16:00,16,306,326,20,97,81,Jayyid Jiddan (Lulus Baik),0
STR-QUR-2029786,SNTR-889,Hasan Santoso,Halaqah Imam Ibnu Katsir,PRG-04,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-06-16 18:26:00,19,366,369,3,73,82,I'adah (Wajib Ulang),250000
STR-QUR-2029787,SNTR-1219,Muhammad Lestari,Halaqah Imam Hamzah,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-05-04 17:32:00,8,150,170,20,83,74,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2029788,SNTR-248,Umar Utami,Halaqah Imam Ibnu Katsir,PRG-04,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-06-25 17:10:00,2,30,50,20,96,99,Mumtaz (Lulus Sempurna),250000
STR-QUR-2029789,SNTR-1314,Zaid Saputra,Halaqah Imam Ibnu Katsir,PRG-01,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-09-16 11:43:00,4,61,66,5,75,98,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029790,SNTR-456,Muhammad Firmansyah,Halaqah Imam Hamzah,PRG-05,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-03-07 18:14:00,25,488,493,5,70,72,I'adah (Wajib Ulang),500000
STR-QUR-2029791,SNTR-1393,Aisyah Nugroho,Halaqah Imam Abu Amr,PRG-03,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-05-13 11:35:00,27,522,523,1,99,81,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2029792,SNTR-1476,Zaid Santoso,Halaqah Imam Ashim,PRG-03,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-09-23 20:54:00,11,205,225,20,89,78,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2029793,SNTR-185,Ilham Saputra,Halaqah Imam Hamzah,PRG-01,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-03-23 19:32:00,27,527,547,20,79,92,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029794,SNTR-1364,Zaid Maulana,Halaqah Imam Hamzah,PRG-05,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-05-07 19:02:00,1,8,10,2,97,75,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2029795,SNTR-771,Rizky Hakim,Halaqah Imam Ashim,PRG-04,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-06-07 08:51:00,2,25,28,3,71,100,I'adah (Wajib Ulang),250000
STR-QUR-2029796,SNTR-223,Zaid Firmansyah,Halaqah Imam Ibnu Katsir,PRG-02,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-03-15 07:00:00,29,562,572,10,69,92,I'adah (Wajib Ulang),300000
STR-QUR-2029797,SNTR-768,Taufiq Suryono,Halaqah Imam Abu Amr,PRG-05,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-09-02 15:26:00,18,348,351,3,91,92,Mumtaz (Lulus Sempurna),500000
STR-QUR-2029798,SNTR-1207,Nurul Lestari,Halaqah Imam Nafi,PRG-04,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-11-04 12:02:00,29,570,590,20,89,79,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029799,SNTR-127,Hasan Lestari,Halaqah Imam Ashim,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-07-06 09:04:00,19,362,367,5,82,79,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2029800,SNTR-131,Harun Firmansyah,Halaqah Imam Ibnu Katsir,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-04-03 20:23:00,15,288,291,3,88,82,Jayyid Jiddan (Lulus Baik),0
STR-QUR-2029801,SNTR-486,Azizah Nugroho,Halaqah Imam Ashim,PRG-04,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-12-11 11:12:00,30,585,595,10,94,95,Mumtaz (Lulus Sempurna),250000
STR-QUR-2029802,SNTR-781,Ali Lestari,Halaqah Imam Ashim,PRG-02,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-08-03 18:31:00,19,363,365,2,67,96,I'adah (Wajib Ulang),300000
STR-QUR-2029803,SNTR-1475,Rizky Ramadhan,Halaqah Imam Ibnu Katsir,PRG-05,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-10-20 12:51:00,25,485,490,5,86,90,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2029804,SNTR-313,Muhammad Nugroho,Halaqah Imam Abu Amr,PRG-02,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-12-01 10:24:00,24,461,481,20,94,99,Mumtaz (Lulus Sempurna),300000
STR-QUR-2029805,SNTR-1061,Muhammad Hidayat,Halaqah Imam Ibnu Katsir,PRG-01,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-03-10 13:44:00,19,362,367,5,84,91,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029806,SNTR-338,Ilham Hakim,Halaqah Imam Ibnu Katsir,PRG-01,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-08-27 19:02:00,11,203,206,3,80,89,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029807,SNTR-1311,Nisa Maulana,Halaqah Imam Nafi,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-03-20 12:19:00,19,362,363,1,88,80,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2029808,SNTR-246,Rafi Maulana,Halaqah Imam Nafi,PRG-03,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-04-14 12:13:00,1,10,12,2,77,92,Jayyid Jiddan (Lulus Baik),400000
STR-QUR-2029809,SNTR-580,Safira Ramadhan,Halaqah Imam Hamzah,PRG-05,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-10-18 12:32:00,21,409,419,10,80,78,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2029810,SNTR-1337,Ilham Firmansyah,Halaqah Imam Abu Amr,PRG-05,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-06-12 19:16:00,23,450,451,1,88,83,Jayyid Jiddan (Lulus Baik),0
STR-QUR-2029811,SNTR-874,Zaid Saputra,Halaqah Imam Hamzah,PRG-02,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-06-13 15:08:00,30,584,585,1,68,85,I'adah (Wajib Ulang),300000
STR-QUR-2029812,SNTR-737,Taufiq Utami,Halaqah Imam Ashim,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-03-12 19:26:00,17,326,329,3,91,88,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2029813,SNTR-292,Harun Lestari,Halaqah Imam Nafi,PRG-05,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-04-19 14:26:00,18,349,354,5,98,92,Mumtaz (Lulus Sempurna),500000
STR-QUR-2029814,SNTR-1455,Hana Saputra,Halaqah Imam Hamzah,PRG-01,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-07-20 11:00:00,15,290,295,5,98,70,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029815,SNTR-601,Umar Hakim,Halaqah Imam Ibnu Katsir,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-07-16 16:52:00,2,24,44,20,94,93,Mumtaz (Lulus Sempurna),500000
STR-QUR-2029816,SNTR-533,Danang Saputra,Halaqah Imam Abu Amr,PRG-04,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-11-11 17:13:00,12,228,229,1,99,77,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029817,SNTR-1159,Azizah Kusuma,Halaqah Imam Ibnu Katsir,PRG-03,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-12-10 21:17:00,3,47,52,5,73,90,I'adah (Wajib Ulang),400000
STR-QUR-2029818,SNTR-833,Hasan Hidayat,Halaqah Imam Hamzah,PRG-02,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-08-18 14:02:00,26,502,505,3,70,98,I'adah (Wajib Ulang),300000
STR-QUR-2029819,SNTR-1112,Hasan Pratama,Halaqah Imam Ibnu Katsir,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-03-16 15:19:00,25,490,495,5,79,72,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029820,SNTR-373,Azizah Lestari,Halaqah Imam Abu Amr,PRG-04,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-12-15 16:26:00,12,226,231,5,86,87,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029821,SNTR-791,Ibrahim Lestari,Halaqah Imam Ashim,PRG-02,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-02-01 19:46:00,30,590,600,10,88,71,Jayyid Jiddan (Lulus Baik),300000
STR-QUR-2029822,SNTR-822,Ahmad Maulana,Halaqah Imam Hamzah,PRG-03,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-05-23 20:18:00,20,388,389,1,79,96,Jayyid Jiddan (Lulus Baik),0
STR-QUR-2029823,SNTR-902,Harun Suryono,Halaqah Imam Hamzah,PRG-04,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-03-17 19:11:00,8,141,151,10,80,87,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029824,SNTR-556,Ilham Ramadhan,Halaqah Imam Hamzah,PRG-05,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-05-22 20:41:00,12,224,227,3,69,79,I'adah (Wajib Ulang),0
STR-QUR-2029825,SNTR-1342,Ali Wijaya,Halaqah Imam Ashim,PRG-04,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-03-17 11:51:00,3,50,55,5,96,74,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029826,SNTR-133,Hasan Kusuma,Halaqah Imam Abu Amr,PRG-04,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-06-19 15:48:00,9,164,184,20,67,92,I'adah (Wajib Ulang),250000
STR-QUR-2029827,SNTR-1487,Taufiq Firmansyah,Halaqah Imam Hamzah,PRG-02,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-11-24 18:06:00,6,107,112,5,68,90,I'adah (Wajib Ulang),300000
STR-QUR-2029828,SNTR-614,Hasan Hidayat,Halaqah Imam Ibnu Katsir,PRG-01,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-05-08 17:31:00,7,130,150,20,100,88,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029829,SNTR-635,Harun Suryono,Halaqah Imam Ashim,PRG-05,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-02-11 21:50:00,30,584,587,3,97,83,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2029830,SNTR-1071,Ali Maulana,Halaqah Imam Abu Amr,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-05-18 13:04:00,22,428,433,5,89,100,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029831,SNTR-818,Nisa Nugroho,Halaqah Imam Hamzah,PRG-05,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-11-02 21:26:00,17,330,332,2,87,73,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2029832,SNTR-771,Fatimah Firmansyah,Halaqah Imam Nafi,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-08-12 14:51:00,7,125,135,10,99,94,Mumtaz (Lulus Sempurna),300000
STR-QUR-2029833,SNTR-885,Ahmad Lestari,Halaqah Imam Ashim,PRG-01,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-06-26 11:14:00,14,270,280,10,83,92,Jayyid Jiddan (Lulus Baik),350000
STR-QUR-2029834,SNTR-1005,Ilham Lestari,Halaqah Imam Ashim,PRG-04,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-02-21 07:05:00,25,481,501,20,72,77,I'adah (Wajib Ulang),250000
STR-QUR-2029835,SNTR-990,Nurul Hidayat,Halaqah Imam Ashim,PRG-04,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-09-19 08:10:00,29,562,582,20,82,81,Jayyid Jiddan (Lulus Baik),250000
STR-QUR-2029836,SNTR-1476,Safira Nugroho,Halaqah Imam Nafi,PRG-05,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-09-03 07:25:00,10,187,207,20,74,76,I'adah (Wajib Ulang),500000
STR-QUR-2029837,SNTR-724,Ibrahim Ramadhan,Halaqah Imam Nafi,PRG-02,MSR-05,"Ust. Wildan Syakir, Al-Hafizh",2025-07-04 14:39:00,23,441,446,5,94,95,Mumtaz (Lulus Sempurna),300000
STR-QUR-2029838,SNTR-368,Rizky Wijaya,Halaqah Imam Ibnu Katsir,PRG-04,MSR-04,"Ust. Fatih Karim, Al-Hafizh",2025-01-01 08:12:00,26,504,509,5,72,100,I'adah (Wajib Ulang),250000
STR-QUR-2029839,SNTR-312,Dina Suryono,Halaqah Imam Ibnu Katsir,PRG-03,MSR-02,"Ust. Dzulqarnain, Al-Hafizh (Sanad Nafi)",2025-07-06 10:50:00,28,541,543,2,100,100,Mumtaz (Lulus Sempurna),400000
STR-QUR-2029840,SNTR-547,Taufiq Ramadhan,Halaqah Imam Ashim,PRG-05,MSR-01,"Ust. Muhaimin, Al-Hafizh (Sanad Ashim)",2025-03-23 20:25:00,19,366,371,5,83,100,Jayyid Jiddan (Lulus Baik),500000
STR-QUR-2029841,SNTR-1109,Taufiq Suryono,Halaqah Imam Nafi,PRG-04,MSR-03,"Usth. Maryam Al-Khattab, Al-Hafizhah",2025-06-06 16:23:00,17,330,350,20,75,80,Jayyid Jiddan (Lulus Baik),0
