id_transaksi_mart,tgl_transaksi,id_anggota,nama_anggota,tipe_anggota,kode_produk,nama_produk,kategori_produk,harga_jual,harga_pokok,qty_beli,total_omset,laba_kotor,metode_bayar,poin_keaktifan_shu
KOP-20255519,2025-09-13 18:06:00,ANG-671,Dina Santoso,Ustadz / Pengajar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,12,216000,84000,QRIS Kopontren,24
KOP-20255520,2025-02-26 07:45:00,ANG-327,Dina Utami,Santri Asrama,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,2,16000,7000,Kartu Santri Smart Card (RFID),4
KOP-20255521,2025-12-17 11:32:00,ANG-370,Hasan Suryono,Masyarakat Sekitar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,2,50000,26000,Kartu Santri Smart Card (RFID),0
KOP-20255522,2025-05-28 08:36:00,ANG-467,Laila Firmansyah,Santri Asrama,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Kartu Santri Smart Card (RFID),2
KOP-20255523,2025-10-27 17:53:00,ANG-211,Hana Pratama,Masyarakat Sekitar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Tunai,0
KOP-20255524,2025-07-18 17:37:00,ANG-1031,Rafi Firmansyah,Karyawan Pesantren,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,3,195000,75000,Saldo Tabungan Wadiah Koperasi,6
KOP-20255525,2025-09-30 13:57:00,ANG-2356,Hasan Suryono,Masyarakat Sekitar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,3,195000,75000,QRIS Kopontren,0
KOP-20255526,2025-10-05 17:47:00,ANG-2172,Dina Suryono,Masyarakat Sekitar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,4,100000,52000,Saldo Tabungan Wadiah Koperasi,0
KOP-20255527,2025-07-23 07:13:00,ANG-1933,Laila Suryono,Karyawan Pesantren,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Kartu Santri Smart Card (RFID),2
KOP-20255528,2025-02-08 16:32:00,ANG-810,Fikri Maulana,Masyarakat Sekitar,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,4,380000,140000,Saldo Tabungan Wadiah Koperasi,0
KOP-20255529,2025-01-15 21:02:00,ANG-2380,Ali Saputra,Karyawan Pesantren,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,2,16000,7000,QRIS Kopontren,4
KOP-20255530,2025-10-21 16:48:00,ANG-1607,Zahra Pratama,Masyarakat Sekitar,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,2,90000,34000,Saldo Tabungan Wadiah Koperasi,0
KOP-20255531,2025-02-14 08:52:00,ANG-854,Fikri Suryono,Masyarakat Sekitar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,2,50000,26000,QRIS Kopontren,0
KOP-20255532,2025-02-07 07:01:00,ANG-1641,Zaid Hidayat,Wali Santri / Tamu,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Kartu Santri Smart Card (RFID),0
KOP-20255533,2025-09-13 17:18:00,ANG-844,Putri Utami,Wali Santri / Tamu,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,2,130000,50000,Tunai,0
KOP-20255534,2025-07-13 09:21:00,ANG-335,Safira Santoso,Karyawan Pesantren,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,Saldo Tabungan Wadiah Koperasi,2
KOP-20255535,2025-06-21 18:38:00,ANG-415,Dina Saputra,Ustadz / Pengajar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Saldo Tabungan Wadiah Koperasi,2
KOP-20255536,2025-09-25 08:59:00,ANG-1625,Nurul Wijaya,Wali Santri / Tamu,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,3,18000,8400,QRIS Kopontren,0
KOP-20255537,2025-03-05 07:44:00,ANG-399,Ali Lestari,Masyarakat Sekitar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,QRIS Kopontren,0
KOP-20255538,2025-09-12 13:04:00,ANG-126,Dina Hakim,Masyarakat Sekitar,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,4,380000,140000,Saldo Tabungan Wadiah Koperasi,0
KOP-20255539,2025-04-15 15:19:00,ANG-1244,Ibrahim Wijaya,Karyawan Pesantren,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,3,285000,105000,Kartu Santri Smart Card (RFID),6
KOP-20255540,2025-03-24 11:54:00,ANG-811,Farhan Santoso,Ustadz / Pengajar,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,3,285000,105000,Tunai,6
KOP-20255541,2025-04-29 16:09:00,ANG-1399,Rafi Nugroho,Santri Asrama,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,1,95000,35000,QRIS Kopontren,2
KOP-20255542,2025-08-21 11:12:00,ANG-285,Putri Nugroho,Karyawan Pesantren,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,3,10500,4500,Kartu Santri Smart Card (RFID),6
KOP-20255543,2025-05-25 07:00:00,ANG-1780,Harun Santoso,Karyawan Pesantren,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,4,24000,11200,QRIS Kopontren,8
KOP-20255544,2025-09-14 08:56:00,ANG-460,Zaid Firmansyah,Masyarakat Sekitar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Kartu Santri Smart Card (RFID),0
KOP-20255545,2025-01-18 17:24:00,ANG-540,Zaid Ramadhan,Ustadz / Pengajar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Kartu Santri Smart Card (RFID),2
KOP-20255546,2025-09-02 13:30:00,ANG-442,Hasan Kusuma,Masyarakat Sekitar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,2,50000,26000,Tunai,0
KOP-20255547,2025-03-22 16:19:00,ANG-1060,Fatimah Lestari,Karyawan Pesantren,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,3,24000,10500,QRIS Kopontren,6
KOP-20255548,2025-07-06 08:32:00,ANG-1665,Umar Hakim,Masyarakat Sekitar,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Saldo Tabungan Wadiah Koperasi,0
KOP-20255549,2025-06-20 21:09:00,ANG-644,Hasan Kusuma,Santri Asrama,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,1,95000,35000,Tunai,2
KOP-20255550,2025-10-29 14:13:00,ANG-1342,Muhammad Santoso,Santri Asrama,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,QRIS Kopontren,2
KOP-20255551,2025-12-12 08:58:00,ANG-1341,Hana Hidayat,Santri Asrama,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,3,75000,39000,Saldo Tabungan Wadiah Koperasi,6
KOP-20255552,2025-10-01 21:21:00,ANG-2255,Umar Kusuma,Karyawan Pesantren,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,1,45000,17000,Saldo Tabungan Wadiah Koperasi,2
KOP-20255553,2025-05-11 21:56:00,ANG-854,Ibrahim Saputra,Ustadz / Pengajar,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Kartu Santri Smart Card (RFID),2
KOP-20255554,2025-03-28 16:32:00,ANG-232,Rizky Pratama,Masyarakat Sekitar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,3,10500,4500,QRIS Kopontren,0
KOP-20255555,2025-01-18 09:09:00,ANG-549,Taufiq Hakim,Ustadz / Pengajar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,2,130000,50000,QRIS Kopontren,4
KOP-20255556,2025-08-15 12:57:00,ANG-1425,Ahmad Ramadhan,Wali Santri / Tamu,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,6,108000,42000,Saldo Tabungan Wadiah Koperasi,0
KOP-20255557,2025-10-16 15:03:00,ANG-766,Muhammad Ramadhan,Wali Santri / Tamu,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Saldo Tabungan Wadiah Koperasi,0
KOP-20255558,2025-02-21 08:38:00,ANG-1016,Safira Santoso,Masyarakat Sekitar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,QRIS Kopontren,0
KOP-20255559,2025-05-29 21:24:00,ANG-989,Safira Utami,Ustadz / Pengajar,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,6,36000,16800,Kartu Santri Smart Card (RFID),12
KOP-20255560,2025-08-06 20:26:00,ANG-2099,Hasan Pratama,Masyarakat Sekitar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Kartu Santri Smart Card (RFID),0
KOP-20255561,2025-01-06 07:23:00,ANG-494,Ahmad Lestari,Karyawan Pesantren,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,3,75000,39000,Tunai,6
KOP-20255562,2025-08-09 18:09:00,ANG-1243,Danang Ramadhan,Masyarakat Sekitar,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,2,90000,34000,Kartu Santri Smart Card (RFID),0
KOP-20255563,2025-11-24 16:04:00,ANG-929,Ahmad Maulana,Masyarakat Sekitar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Saldo Tabungan Wadiah Koperasi,0
KOP-20255564,2025-12-29 08:21:00,ANG-831,Dina Suryono,Masyarakat Sekitar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,6,150000,78000,Tunai,0
KOP-20255565,2025-10-29 17:28:00,ANG-1561,Fikri Saputra,Masyarakat Sekitar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,12,216000,84000,Kartu Santri Smart Card (RFID),0
KOP-20255566,2025-10-04 11:02:00,ANG-753,Hana Hidayat,Masyarakat Sekitar,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,3,18000,8400,Kartu Santri Smart Card (RFID),0
KOP-20255567,2025-03-10 18:27:00,ANG-2334,Aisyah Pratama,Ustadz / Pengajar,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,3,135000,51000,Kartu Santri Smart Card (RFID),6
KOP-20255568,2025-02-26 18:23:00,ANG-1633,Hasan Pratama,Ustadz / Pengajar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,2,50000,26000,Kartu Santri Smart Card (RFID),4
KOP-20255569,2025-11-03 10:34:00,ANG-759,Farhan Hakim,Ustadz / Pengajar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,2,50000,26000,Kartu Santri Smart Card (RFID),4
KOP-20255570,2025-11-29 20:35:00,ANG-106,Hasan Pratama,Ustadz / Pengajar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Kartu Santri Smart Card (RFID),2
KOP-20255571,2025-05-21 18:29:00,ANG-303,Rafi Santoso,Ustadz / Pengajar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,QRIS Kopontren,2
KOP-20255572,2025-03-19 20:20:00,ANG-1504,Ali Maulana,Masyarakat Sekitar,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,1,45000,17000,QRIS Kopontren,0
KOP-20255573,2025-02-28 12:39:00,ANG-225,Safira Lestari,Karyawan Pesantren,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,QRIS Kopontren,2
KOP-20255574,2025-12-08 20:10:00,ANG-664,Rafi Wijaya,Wali Santri / Tamu,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,4,32000,14000,QRIS Kopontren,0
KOP-20255575,2025-07-28 16:55:00,ANG-1331,Taufiq Santoso,Wali Santri / Tamu,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,6,21000,9000,Kartu Santri Smart Card (RFID),0
KOP-20255576,2025-11-27 16:01:00,ANG-2159,Ali Kusuma,Karyawan Pesantren,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,12,216000,84000,Kartu Santri Smart Card (RFID),24
KOP-20255577,2025-05-15 11:28:00,ANG-1858,Farhan Hidayat,Masyarakat Sekitar,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,2,190000,70000,QRIS Kopontren,0
KOP-20255578,2025-01-10 21:44:00,ANG-1502,Ibrahim Firmansyah,Ustadz / Pengajar,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,2,90000,34000,Saldo Tabungan Wadiah Koperasi,4
KOP-20255579,2025-01-12 07:51:00,ANG-434,Ali Utami,Santri Asrama,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,3,10500,4500,Saldo Tabungan Wadiah Koperasi,6
KOP-20255580,2025-01-09 15:04:00,ANG-145,Taufiq Firmansyah,Ustadz / Pengajar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Tunai,2
KOP-20255581,2025-04-08 08:18:00,ANG-2148,Farhan Lestari,Karyawan Pesantren,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,QRIS Kopontren,2
KOP-20255582,2025-08-07 12:50:00,ANG-2112,Maryam Suryono,Ustadz / Pengajar,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,3,285000,105000,Tunai,6
KOP-20255583,2025-10-11 13:09:00,ANG-1331,Laila Nugroho,Masyarakat Sekitar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,1,3500,1500,Tunai,0
KOP-20255584,2025-12-09 08:15:00,ANG-1412,Muhammad Ramadhan,Santri Asrama,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,3,54000,21000,Saldo Tabungan Wadiah Koperasi,6
KOP-20255585,2025-04-26 13:58:00,ANG-481,Ilham Suryono,Karyawan Pesantren,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,3,18000,8400,QRIS Kopontren,6
KOP-20255586,2025-09-07 07:45:00,ANG-2119,Hasan Firmansyah,Masyarakat Sekitar,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Tunai,0
KOP-20255587,2025-04-29 14:18:00,ANG-535,Hana Hakim,Wali Santri / Tamu,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,4,380000,140000,QRIS Kopontren,0
KOP-20255588,2025-05-03 08:36:00,ANG-1452,Hasan Maulana,Ustadz / Pengajar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Kartu Santri Smart Card (RFID),2
KOP-20255589,2025-05-29 20:16:00,ANG-1180,Harun Hidayat,Santri Asrama,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Tunai,2
KOP-20255590,2025-01-03 15:40:00,ANG-230,Harun Nugroho,Wali Santri / Tamu,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,QRIS Kopontren,0
KOP-20255591,2025-01-14 08:51:00,ANG-2284,Laila Ramadhan,Wali Santri / Tamu,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,QRIS Kopontren,0
KOP-20255592,2025-02-19 19:15:00,ANG-731,Fatimah Firmansyah,Santri Asrama,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,1,45000,17000,Saldo Tabungan Wadiah Koperasi,2
KOP-20255593,2025-04-30 20:51:00,ANG-1250,Nurul Lestari,Ustadz / Pengajar,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Kartu Santri Smart Card (RFID),2
KOP-20255594,2025-12-19 20:18:00,ANG-1228,Dina Maulana,Wali Santri / Tamu,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Tunai,0
KOP-20255595,2025-02-01 16:25:00,ANG-1955,Nisa Maulana,Santri Asrama,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Kartu Santri Smart Card (RFID),2
KOP-20255596,2025-10-09 12:32:00,ANG-478,Salma Hakim,Karyawan Pesantren,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,1,45000,17000,Tunai,2
KOP-20255597,2025-02-21 19:46:00,ANG-1657,Umar Kusuma,Wali Santri / Tamu,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,2,7000,3000,QRIS Kopontren,0
KOP-20255598,2025-04-10 17:39:00,ANG-1505,Rafi Lestari,Wali Santri / Tamu,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Tunai,0
KOP-20255599,2025-04-21 18:00:00,ANG-1169,Hasan Hidayat,Masyarakat Sekitar,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,6,48000,21000,QRIS Kopontren,0
KOP-20255600,2025-02-04 15:33:00,ANG-681,Nurul Maulana,Masyarakat Sekitar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,1,3500,1500,Tunai,0
KOP-20255601,2025-11-24 14:24:00,ANG-1856,Harun Nugroho,Santri Asrama,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,2,90000,34000,Tunai,4
KOP-20255602,2025-01-07 09:41:00,ANG-625,Maryam Wijaya,Santri Asrama,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,2,16000,7000,Saldo Tabungan Wadiah Koperasi,4
KOP-20255603,2025-05-15 09:49:00,ANG-1972,Zaid Hidayat,Santri Asrama,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,QRIS Kopontren,2
KOP-20255604,2025-08-11 07:59:00,ANG-977,Hasan Kusuma,Masyarakat Sekitar,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Tunai,0
KOP-20255605,2025-02-16 13:39:00,ANG-104,Fatimah Saputra,Santri Asrama,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Kartu Santri Smart Card (RFID),2
KOP-20255606,2025-11-13 16:01:00,ANG-1381,Ali Wijaya,Santri Asrama,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,2,130000,50000,Saldo Tabungan Wadiah Koperasi,4
KOP-20255607,2025-07-21 08:28:00,ANG-1153,Ali Pratama,Ustadz / Pengajar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Saldo Tabungan Wadiah Koperasi,2
KOP-20255608,2025-03-25 07:51:00,ANG-218,Laila Lestari,Santri Asrama,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,QRIS Kopontren,2
KOP-20255609,2025-11-24 18:09:00,ANG-1742,Harun Maulana,Masyarakat Sekitar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,2,36000,14000,Kartu Santri Smart Card (RFID),0
KOP-20255610,2025-12-11 16:30:00,ANG-1904,Ilham Nugroho,Wali Santri / Tamu,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,2,190000,70000,Saldo Tabungan Wadiah Koperasi,0
KOP-20255611,2025-07-27 16:48:00,ANG-1783,Khadijah Ramadhan,Ustadz / Pengajar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Kartu Santri Smart Card (RFID),2
KOP-20255612,2025-02-10 18:18:00,ANG-452,Khadijah Santoso,Masyarakat Sekitar,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,1,65000,25000,Tunai,0
KOP-20255613,2025-10-06 10:58:00,ANG-1900,Azizah Saputra,Masyarakat Sekitar,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,1,45000,17000,Kartu Santri Smart Card (RFID),0
KOP-20255614,2025-02-27 09:33:00,ANG-2461,Taufiq Kusuma,Masyarakat Sekitar,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,2,16000,7000,QRIS Kopontren,0
KOP-20255615,2025-01-10 09:03:00,ANG-922,Dina Lestari,Masyarakat Sekitar,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,2,90000,34000,Kartu Santri Smart Card (RFID),0
KOP-20255616,2025-03-08 13:19:00,ANG-1601,Nisa Hakim,Santri Asrama,PRD-06,Sarung Tenun & Peci Santri Premium,Pakaian & Busana,95000,60000,1,95000,35000,Saldo Tabungan Wadiah Koperasi,2
KOP-20255617,2025-11-19 11:00:00,ANG-865,Rizky Kusuma,Santri Asrama,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,3,75000,39000,Kartu Santri Smart Card (RFID),6
KOP-20255618,2025-04-04 20:54:00,ANG-1040,Ibrahim Nugroho,Karyawan Pesantren,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,4,260000,100000,Tunai,8
KOP-20255619,2025-05-14 08:45:00,ANG-1006,Fikri Hidayat,Karyawan Pesantren,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,Tunai,2
KOP-20255620,2025-11-01 10:39:00,ANG-158,Laila Wijaya,Ustadz / Pengajar,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,2,7000,3000,Kartu Santri Smart Card (RFID),4
KOP-20255621,2025-01-16 12:50:00,ANG-551,Hasan Utami,Wali Santri / Tamu,PRD-01,Buku Kitab Kuning & Modul Pelajaran,Pendidikan,45000,28000,6,270000,102000,Saldo Tabungan Wadiah Koperasi,0
KOP-20255622,2025-08-12 21:20:00,ANG-382,Ilham Ramadhan,Karyawan Pesantren,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,4,24000,11200,Kartu Santri Smart Card (RFID),8
KOP-20255623,2025-05-25 16:19:00,ANG-803,Laila Lestari,Wali Santri / Tamu,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Saldo Tabungan Wadiah Koperasi,0
KOP-20255624,2025-01-09 12:27:00,ANG-2082,Rafi Hakim,Santri Asrama,PRD-08,Madu Habbatussauda Murni 250gr,Herbal & Kesehatan,65000,40000,2,130000,50000,QRIS Kopontren,4
KOP-20255625,2025-09-22 10:22:00,ANG-1535,Putri Kusuma,Wali Santri / Tamu,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Kartu Santri Smart Card (RFID),0
KOP-20255626,2025-10-04 12:11:00,ANG-1546,Rizky Pratama,Wali Santri / Tamu,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,Kartu Santri Smart Card (RFID),0
KOP-20255627,2025-02-24 19:08:00,ANG-388,Khadijah Suryono,Masyarakat Sekitar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,3,54000,21000,Tunai,0
KOP-20255628,2025-10-19 21:51:00,ANG-193,Nisa Kusuma,Karyawan Pesantren,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,3,54000,21000,Tunai,6
KOP-20255629,2025-03-21 07:57:00,ANG-1336,Taufiq Kusuma,Wali Santri / Tamu,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,4,24000,11200,QRIS Kopontren,0
KOP-20255630,2025-12-29 15:38:00,ANG-443,Danang Wijaya,Ustadz / Pengajar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,3,54000,21000,QRIS Kopontren,6
KOP-20255631,2025-07-29 15:49:00,ANG-1567,Farhan Pratama,Ustadz / Pengajar,PRD-05,Sabun Cuci & Perlengkapan Mandi,Sanitasi & Kebersihan,18000,11000,1,18000,7000,Saldo Tabungan Wadiah Koperasi,2
KOP-20255632,2025-07-30 11:31:00,ANG-929,Nisa Pratama,Masyarakat Sekitar,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,4,100000,52000,Saldo Tabungan Wadiah Koperasi,0
KOP-20255633,2025-10-15 13:36:00,ANG-327,Muhammad Santoso,Santri Asrama,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Saldo Tabungan Wadiah Koperasi,2
KOP-20255634,2025-12-27 09:49:00,ANG-2093,Ibrahim Suryono,Wali Santri / Tamu,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,Saldo Tabungan Wadiah Koperasi,0
KOP-20255635,2025-11-27 18:11:00,ANG-1154,Hana Saputra,Santri Asrama,PRD-03,Air Mineral Santri Al-Barakah 600ml,Minuman,3500,2000,2,7000,3000,Tunai,4
KOP-20255636,2025-11-16 16:30:00,ANG-1472,Zaid Suryono,Santri Asrama,PRD-07,Alat Tulis & Buku Tulis 58 Lembar,Stationery,6000,3200,1,6000,2800,Kartu Santri Smart Card (RFID),2
KOP-20255637,2025-04-04 18:12:00,ANG-2360,Laila Nugroho,Karyawan Pesantren,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,2,16000,7000,Kartu Santri Smart Card (RFID),4
KOP-20255638,2025-05-18 08:02:00,ANG-1804,Fikri Hakim,Masyarakat Sekitar,PRD-04,Roti Bakar & Snack Halal Pesantren,Makanan Ringan,8000,4500,1,8000,3500,Tunai,0
KOP-20255639,2025-07-19 08:53:00,ANG-1736,Harun Hakim,Karyawan Pesantren,PRD-02,Minyak Wangi Non-Alkohol & Siwak,Ibadah & Sunnah,25000,12000,1,25000,13000,Saldo Tabungan Wadiah Koperasi,2
